2026-07-31T22:16:58,140991883+08:00
0, 25990, 0, 149.09
1, 25812, 0, 120.49
2, 26014, 21, 124.18
3, 26002, 0, 147.65
4, 26018, 0, 114.35
5, 26020, 0, 132.29
6, 25998, 0, 148.70
7, 26002, 0, 119.99
2026-07-31T22:17:03,348591551+08:00
0, 30828, 0, 117.67
1, 30650, 0, 156.13
2, 26014, 0, 115.95
3, 26002, 0, 115.58
4, 30856, 0, 148.21
5, 30858, 100, 151.41
6, 25998, 0, 117.33
7, 30840, 0, 153.57
2026-07-31T22:17:08,590515309+08:00
0, 30828, 0, 151.72
1, 30650, 0, 142.23
2, 30852, 0, 115.95
3, 30840, 0, 116.09
4, 30856, 0, 114.77
5, 30858, 0, 151.24
6, 30836, 0, 116.18
7, 30840, 0, 119.93
2026-07-31T22:17:13,811837812+08:00
0, 30828, 0, 151.37
1, 30650, 0, 119.57
2, 30852, 0, 115.30
3, 30840, 0, 115.43
4, 30858, 97, 152.04
5, 30858, 0, 117.26
6, 30836, 0, 117.33
7, 30842, 91, 159.34
2026-07-31T22:17:19,026862904+08:00
0, 30830, 0, 117.46
1, 30650, 0, 120.03
2, 30854, 0, 116.52
3, 30842, 0, 152.01
4, 30858, 0, 114.69
5, 30860, 0, 116.95
6, 30838, 0, 118.27
7, 30842, 0, 119.21
2026-07-31T22:17:24,184670853+08:00
0, 30830, 0, 117.49
1, 30652, 0, 119.48
2, 30854, 0, 148.16
3, 30842, 0, 116.13
4, 30858, 0, 128.36
5, 30860, 0, 117.16
6, 30838, 0, 116.29
7, 30842, 0, 133.87
2026-07-31T22:17:29,454461782+08:00
0, 30830, 67, 218.92
1, 30652, 0, 199.54
2, 30854, 0, 150.99
3, 30842, 34, 147.46
4, 30858, 15, 189.88
5, 30860, 0, 204.85
6, 30838, 0, 148.32
7, 30842, 33, 194.04
2026-07-31T22:17:34,670532012+08:00
0, 30830, 76, 195.64
1, 30652, 0, 150.23
2, 30854, 0, 168.14
3, 30842, 0, 169.07
4, 30858, 25, 168.21
5, 30860, 58, 153.17
6, 30838, 0, 141.45
7, 30842, 86, 172.71
2026-07-31T22:17:39,864335436+08:00
0, 35828, 63, 382.92
1, 35796, 84, 438.44
2, 30854, 51, 194.29
3, 30842, 0, 204.05
4, 35824, 71, 409.09
5, 35826, 71, 441.08
6, 30838, 71, 216.02
7, 35766, 20, 413.24
2026-07-31T22:17:45,154906387+08:00
0, 36084, 0, 116.64
1, 36052, 0, 119.80
2, 35778, 51, 424.54
3, 36022, 0, 226.72
4, 36080, 0, 114.48
5, 36082, 0, 117.72
6, 36094, 0, 117.05
7, 36022, 0, 117.89
2026-07-31T22:17:50,342294407+08:00
0, 44564, 100, 416.97
1, 44458, 100, 420.31
2, 44482, 100, 403.77
3, 44486, 96, 407.73
4, 44508, 97, 401.29
5, 44510, 97, 407.20
6, 45476, 90, 421.54
7, 44522, 100, 416.42
2026-07-31T22:17:55,654044176+08:00
0, 44564, 75, 419.17
1, 44460, 74, 413.27
2, 44482, 68, 441.60
3, 44486, 69, 434.86
4, 44508, 58, 434.62
5, 44510, 62, 422.55
6, 45476, 68, 451.06
7, 44524, 70, 453.38
2026-07-31T22:18:00,865418100+08:00
0, 44564, 64, 345.98
1, 44460, 62, 341.88
2, 44482, 76, 315.94
3, 44486, 57, 344.69
4, 44508, 95, 298.94
5, 44510, 72, 315.97
6, 45476, 55, 327.45
7, 44524, 72, 312.62
2026-07-31T22:18:06,098069260+08:00
0, 44564, 70, 455.97
1, 44460, 56, 463.87
2, 44482, 93, 414.86
3, 44486, 100, 437.27
4, 44508, 64, 413.37
5, 44510, 99, 442.23
6, 45476, 100, 442.66
